Country Name,Metric,Year,Life Expectancy
Israel,Total,2019,82.8
Israel,Female,2019,84.7
Italy,Total,2019,83.5
Italy,Male,2019,81.4
Italy,Female,2019,85.7
Jamaica,Total,2019,71.8
Jamaica,Female,2019,73.9
Jamaica,Male,2019,69.7
Japan,Total,2019,84.4
Japan,Female,2019,87.4
Japan,Male,2019,81.4
Jordan,Male,2019,73.9
Jordan,Total,2019,76.0
Jordan,Female,2019,78.5
Kazakhstan,Male,2019,68.8
Kazakhstan,Female,2019,77.3
Kazakhstan,Total,2019,73.2
Kenya,Total,2019,62.9
Kenya,Female,2019,65.3
Kenya,Male,2019,60.7
Kiribati,Male,2019,65.3
Kiribati,Total,2019,67.2
Kiribati,Female,2019,68.8
"Korea, Dem. People's Rep.",Total,2019,73.2
"Korea, Dem. People's Rep.",Male,2019,70.6
"Korea, Dem. People's Rep.",Female,2019,75.7
"Korea, Rep.",Female,2019,86.3
"Korea, Rep.",Total,2019,83.2
"Korea, Rep.",Male,2019,80.3
Kosovo,Female,2019,81.3
Kosovo,Total,2019,79.0
Kosovo,Male,2019,76.7
Kuwait,Female,2019,82.3
Kuwait,Total,2019,79.7
Kuwait,Male,2019,78.2
Kyrgyz Republic,Female,2019,75.8
Kyrgyz Republic,Total,2019,71.6
Kyrgyz Republic,Male,2019,67.6
Lao PDR,Male,2019,66.2
Lao PDR,Female,2019,70.2
Lao PDR,Total,2019,68.1
Late-demographic dividend,Male,2019,74.0
Late-demographic dividend,Female,2019,80.2
Late-demographic dividend,Total,2019,77.0
Latin America & Caribbean,Total,2019,75.0
Latin America & Caribbean,Male,2019,72.0
Latin America & Caribbean,Female,2019,78.2
Latin America & Caribbean (excluding high income),Male,2019,71.9
Latin America & Caribbean (excluding high income),Female,2019,78.0
Latin America & Caribbean (excluding high income),Total,2019,75.0
Latin America & the Caribbean (IDA & IBRD countries),Male,2019,71.9
Latin America & the Caribbean (IDA & IBRD countries),Total,2019,75.0
Latin America & the Caribbean (IDA & IBRD countries),Female,2019,78.1
Latvia,Male,2019,70.9
Latvia,Total,2019,75.4
Latvia,Female,2019,80.1
Least developed countries: UN classification,Female,2019,67.5
Least developed countries: UN classification,Total,2019,65.1
Least developed countries: UN classification,Male,2019,62.8
Lebanon,Total,2019,79.2
Lebanon,Female,2019,81.0
Lebanon,Male,2019,77.3
Lesotho,Total,2019,54.2
Lesotho,Female,2019,57.1
Lesotho,Male,2019,51.4
Liberia,Female,2019,62.3
Liberia,Male,2019,59.9
Liberia,Total,2019,61.1
Libya,Female,2019,75.8
Libya,Male,2019,69.5
Libya,Total,2019,72.5
Liechtenstein,Total,2019,84.2
Liechtenstein,Male,2019,82.6
Liechtenstein,Female,2019,85.8
Lithuania,Male,2019,71.6
Lithuania,Total,2019,76.3
Lithuania,Female,2019,81.2
Low & middle income,Total,2019,71.4
Low & middle income,Female,2019,73.7
Low & middle income,Male,2019,69.1
Low income,Female,2019,65.8
Low income,Total,2019,63.4
Low income,Male,2019,61.1
Lower middle income,Male,2019,67.0
Lower middle income,Female,2019,70.6
Lower middle income,Total,2019,68.7
Luxembourg,Total,2019,82.6
Luxembourg,Female,2019,85.2
Luxembourg,Male,2019,80.2
"Macao SAR, China",Total,2019,85.0
"Macao SAR, China",Male,2019,82.3
"Macao SAR, China",Female,2019,87.6
Madagascar,Female,2019,68.2
Madagascar,Male,2019,63.7
Madagascar,Total,2019,65.9
Malawi,Female,2019,68.0
Malawi,Total,2019,64.1
Malawi,Male,2019,60.4
Malaysia,Total,2019,75.8
Malaysia,Female,2019,78.3
Malaysia,Male,2019,73.5
Maldives,Total,2019,80.1
Maldives,Male,2019,79.3
Maldives,Female,2019,81.2
Mali,Female,2019,60.8
Mali,Total,2019,59.7
Mali,Male,2019,58.5
Malta,Female,2019,84.6
Malta,Total,2019,82.9
Malta,Male,2019,81.2
Marshall Islands,Female,2019,66.6
Marshall Islands,Total,2019,64.7
Marshall Islands,Male,2019,63.2
Mauritania,Male,2019,63.8
Mauritania,Total,2019,65.7
Mauritania,Female,2019,67.7
Mauritius,Total,2019,74.2
Mauritius,Male,2019,71.1
Mauritius,Female,2019,77.6
Mexico,Total,2019,74.2
Mexico,Male,2019,70.9
Mexico,Female,2019,77.6
"Micronesia, Fed. Sts.",Female,2019,74.8
"Micronesia, Fed. Sts.",Total,2019,71.1
"Micronesia, Fed. Sts.",Male,2019,67.6
Middle East & North Africa,Female,2019,76.2
Middle East & North Africa,Male,2019,71.7
Middle East & North Africa,Total,2019,73.8
Middle East & North Africa (IDA & IBRD countries),Male,2019,70.7
Middle East & North Africa (IDA & IBRD countries),Total,2019,73.0
Middle East & North Africa (IDA & IBRD countries),Female,2019,75.6
Middle East & North Africa (excluding high income),Female,2019,75.6
Middle East & North Africa (excluding high income),Total,2019,73.1
Middle East & North Africa (excluding high income),Male,2019,70.7
Middle income,Total,2019,72.3
Middle income,Male,2019,70.0
Middle income,Female,2019,74.6
Moldova,Male,2019,66.4
Moldova,Total,2019,70.9
Moldova,Female,2019,75.6
Monaco,Total,2019,72.6
Monaco,Female,2019,76.0
Monaco,Male,2019,69.3
Mongolia,Male,2019,67.3
Mongolia,Female,2019,76.6
Mongolia,Total,2019,71.8
Montenegro,Male,2019,74.0
Montenegro,Female,2019,79.5
Montenegro,Total,2019,76.7
Morocco,Female,2019,76.4
Morocco,Male,2019,72.2
Morocco,Total,2019,74.3
Mozambique,Total,2019,61.2
Mozambique,Male,2019,58.3
Mozambique,Female,2019,63.9
Myanmar,Total,2019,66.6
Myanmar,Male,2019,63.6
Myanmar,Female,2019,69.8
Namibia,Total,2019,63.1
Namibia,Female,2019,66.6
Namibia,Male,2019,59.4
Nauru,Total,2019,63.5
Nauru,Female,2019,67.3
Nauru,Male,2019,60.1
Nepal,Total,2019,69.6
Nepal,Female,2019,71.4
Nepal,Male,2019,67.8
Netherlands,Male,2019,80.6
Netherlands,Female,2019,83.7
Netherlands,Total,2019,82.1
New Caledonia,Total,2019,80.4
New Caledonia,Female,2019,84.2
New Caledonia,Male,2019,76.8
New Zealand,Female,2019,83.9
New Zealand,Total,2019,82.1
New Zealand,Male,2019,80.3
Nicaragua,Male,2019,71.1
Nicaragua,Total,2019,74.1
Nicaragua,Female,2019,77.0
Niger,Total,2019,62.9
Niger,Female,2019,63.9
Niger,Male,2019,61.9
Nigeria,Female,2019,53.2
Nigeria,Male,2019,52.7
Nigeria,Total,2019,52.9
North America,Total,2019,79.1
North America,Male,2019,76.7
North America,Female,2019,81.7
North Macedonia,Total,2019,76.6
North Macedonia,Male,2019,74.7
North Macedonia,Female,2019,78.6
Northern Mariana Islands,Total,2019,66.5
Northern Mariana Islands,Male,2019,62.8
Northern Mariana Islands,Female,2019,70.3
Norway,Total,2019,83.0
Norway,Male,2019,81.3
Norway,Female,2019,84.7
Not classified,Female,2019,78.5
Not classified,Male,2019,75.2
Not classified,Total,2019,76.8
OECD members,Male,2019,77.6
OECD members,Female,2019,83.0
OECD members,Total,2019,80.2
Oman,Male,2019,76.5
Oman,Female,2019,79.9
Oman,Total,2019,78.0
Other small states,Male,2019,71.4
Other small states,Total,2019,73.5
Other small states,Female,2019,75.8
Pacific island small states,Female,2019,71.3
Pacific island small states,Total,2019,69.3
Pacific island small states,Male,2019,67.5
Pakistan,Male,2019,64.6
Pakistan,Total,2019,66.8
Pakistan,Female,2019,69.1
Palau,Total,2019,68.7
Palau,Female,2019,71.2
Palau,Male,2019,66.5
Panama,Male,2019,74.8
Panama,Female,2019,81.0
Panama,Total,2019,77.8
Papua New Guinea,Female,2019,68.7
Papua New Guinea,Male,2019,63.0
Papua New Guinea,Total,2019,65.5
Paraguay,Male,2019,71.0
Paraguay,Female,2019,76.4
Paraguay,Total,2019,73.6
Peru,Female,2019,78.5
Peru,Male,2019,73.9
Peru,Total,2019,76.2
Philippines,Total,2019,71.9
Philippines,Male,2019,70.0
Philippines,Female,2019,73.7
Poland,Total,2019,77.9
Poland,Male,2019,74.1
Poland,Female,2019,81.9
Portugal,Total,2019,81.7
Portugal,Female,2019,84.8
Portugal,Male,2019,78.7
Post-demographic dividend,Male,2019,78.3
Post-demographic dividend,Total,2019,80.9
Post-demographic dividend,Female,2019,83.6
Pre-demographic dividend,Total,2019,60.7
Pre-demographic dividend,Female,2019,62.4
Pre-demographic dividend,Male,2019,59.0
Puerto Rico,Total,2019,79.1
Puerto Rico,Female,2019,83.5
Puerto Rico,Male,2019,74.8
Qatar,Female,2019,82.6
Qatar,Male,2019,80.1
Qatar,Total,2019,81.0
Romania,Female,2019,79.5
Romania,Male,2019,71.9
Romania,Total,2019,75.6
Russian Federation,Male,2019,68.2
Russian Federation,Female,2019,78.2
Russian Federation,Total,2019,73.1
Rwanda,Total,2019,66.4
Rwanda,Female,2019,68.5
Rwanda,Male,2019,64.2
Samoa,Total,2019,72.2
Samoa,Male,2019,69.8
Samoa,Female,2019,74.8
San Marino,Female,2019,67.9
San Marino,Male,2019,61.6
San Marino,Total,2019,64.8
Sao Tome and Principe,Male,2019,65.8
Sao Tome and Principe,Total,2019,68.5
Sao Tome and Principe,Female,2019,71.6
Saudi Arabia,Total,2019,77.3
Saudi Arabia,Male,2019,76.1
Saudi Arabia,Female,2019,78.9
Senegal,Female,2019,71.0
Senegal,Male,2019,65.9
Senegal,Total,2019,68.5
Serbia,Female,2019,78.6
Serbia,Total,2019,75.9
Serbia,Male,2019,73.4
Seychelles,Female,2019,78.4
Seychelles,Male,2019,69.9
Seychelles,Total,2019,74.0
Sierra Leone,Female,2019,61.6
Sierra Leone,Male,2019,58.9
Sierra Leone,Total,2019,60.3
Singapore,Total,2019,83.6
Singapore,Female,2019,85.9
Singapore,Male,2019,81.4
Sint Maarten (Dutch part),Male,2019,72.5
Sint Maarten (Dutch part),Total,2019,75.4
Sint Maarten (Dutch part),Female,2019,78.8
Slovak Republic,Male,2019,74.3
Slovak Republic,Female,2019,81.2
Slovak Republic,Total,2019,77.7
Slovenia,Female,2019,84.5
Slovenia,Total,2019,81.5
Slovenia,Male,2019,78.7
Small states,Male,2019,70.6
Small states,Female,2019,75.2
Small states,Total,2019,72.7
Solomon Islands,Total,2019,70.4
Solomon Islands,Female,2019,71.9
Solomon Islands,Male,2019,69.0
Somalia,Total,2019,57.1
Somalia,Male,2019,55.1
Somalia,Female,2019,59.1
South Africa,Male,2019,62.8
South Africa,Female,2019,69.1
South Africa,Total,2019,66.2
South Asia,Female,2019,72.2
South Asia,Total,2019,70.5
South Asia,Male,2019,68.9
South Asia (IDA & IBRD),Male,2019,68.9
South Asia (IDA & IBRD),Female,2019,72.2
South Asia (IDA & IBRD),Total,2019,70.5
South Sudan,Total,2019,55.9
South Sudan,Male,2019,54.5
South Sudan,Female,2019,57.3
Spain,Male,2019,81.1
Spain,Female,2019,86.7
Spain,Total,2019,83.8
Sri Lanka,Female,2019,79.7
Sri Lanka,Total,2019,76.0
Sri Lanka,Male,2019,72.2
St. Kitts and Nevis,Total,2019,71.6
St. Kitts and Nevis,Female,2019,75.2
St. Kitts and Nevis,Male,2019,68.3
St. Lucia,Total,2019,73.4
St. Lucia,Male,2019,70.1
St. Lucia,Female,2019,77.1
St. Martin (French part),Total,2019,80.0
St. Martin (French part),Female,2019,83.3
St. Martin (French part),Male,2019,76.9
St. Vincent and the Grenadines,Total,2019,72.8
St. Vincent and the Grenadines,Male,2019,70.5
St. Vincent and the Grenadines,Female,2019,75.6
Sub-Saharan Africa,Female,2019,63.1
Sub-Saharan Africa,Male,2019,59.3
Sub-Saharan Africa,Total,2019,61.2
Sub-Saharan Africa (IDA & IBRD countries),Female,2019,63.1
Sub-Saharan Africa (IDA & IBRD countries),Total,2019,61.2
Sub-Saharan Africa (IDA & IBRD countries),Male,2019,59.3
Sub-Saharan Africa (excluding high income),Female,2019,63.1
Sub-Saharan Africa (excluding high income),Male,2019,59.3
Sub-Saharan Africa (excluding high income),Total,2019,61.2
Sudan,Female,2019,68.4
Sudan,Total,2019,65.9
Sudan,Male,2019,63.4
Suriname,Male,2019,68.9
Suriname,Total,2019,72.2
Suriname,Female,2019,75.7
Sweden,Total,2019,83.1
Sweden,Male,2019,81.5
Sweden,Female,2019,84.8
Switzerland,Female,2019,85.8
Switzerland,Male,2019,82.1
Switzerland,Total,2019,83.9
Syrian Arab Republic,Total,2019,71.8
Syrian Arab Republic,Male,2019,68.2
Syrian Arab Republic,Female,2019,75.6
Tajikistan,Total,2019,70.9
Tajikistan,Female,2019,73.0
Tajikistan,Male,2019,68.9
Tanzania,Total,2019,67.0
Tanzania,Female,2019,69.1
Tanzania,Male,2019,64.9
Thailand,Female,2019,83.4
Thailand,Total,2019,79.0
Thailand,Male,2019,74.6
Timor-Leste,Total,2019,68.3
Timor-Leste,Male,2019,66.7
Timor-Leste,Female,2019,70.0
Togo,Total,2019,60.9
Togo,Male,2019,60.4
Togo,Female,2019,61.4
Tonga,Male,2019,68.3
Tonga,Total,2019,70.9
Tonga,Female,2019,73.7
Trinidad and Tobago,Total,2019,74.2
Trinidad and Tobago,Male,2019,70.8
Trinidad and Tobago,Female,2019,77.7
Tunisia,Female,2019,79.4
Tunisia,Total,2019,76.0
Tunisia,Male,2019,72.9
Turkiye,Male,2019,74.7
Turkiye,Female,2019,81.0
Turkiye,Total,2019,77.8
Turkmenistan,Female,2019,72.5
Turkmenistan,Total,2019,69.0
Turkmenistan,Male,2019,65.6
Turks and Caicos Islands,Male,2019,72.6
Turks and Caicos Islands,Female,2019,78.4
Turks and Caicos Islands,Total,2019,75.3
Tuvalu,Female,2019,68.8
Tuvalu,Total,2019,64.3
Tuvalu,Male,2019,60.6
Uganda,Male,2019,60.9
Uganda,Total,2019,63.0
Uganda,Female,2019,65.0
Ukraine,Female,2019,77.0
Ukraine,Total,2019,71.8
Ukraine,Male,2019,66.9
United Arab Emirates,Male,2019,78.2
United Arab Emirates,Female,2019,81.9
United Arab Emirates,Total,2019,79.7
United Kingdom,Male,2019,79.6
United Kingdom,Female,2019,83.3
United Kingdom,Total,2019,81.4
United States,Male,2019,76.3
United States,Total,2019,78.8
United States,Female,2019,81.4
Upper middle income,Total,2019,76.0
Upper middle income,Male,2019,73.3
Upper middle income,Female,2019,78.9
Uruguay,Male,2019,73.6
Uruguay,Female,2019,81.3
Uruguay,Total,2019,77.5
Uzbekistan,Female,2019,73.9
Uzbekistan,Total,2019,71.3
Uzbekistan,Male,2019,68.8
Vanuatu,Male,2019,67.8
Vanuatu,Female,2019,72.4
Vanuatu,Total,2019,69.9
"Venezuela, RB",Female,2019,76.6
"Venezuela, RB",Male,2019,68.0
"Venezuela, RB",Total,2019,72.2
Viet Nam,Female,2019,78.9
Viet Nam,Male,2019,69.4
Viet Nam,Total,2019,74.1
Virgin Islands (U.S.),Total,2019,79.7
Virgin Islands (U.S.),Female,2019,83.1
Virgin Islands (U.S.),Male,2019,76.4
West Bank and Gaza,Female,2019,77.3
West Bank and Gaza,Total,2019,75.2
West Bank and Gaza,Male,2019,73.1
World,Total,2019,72.9
World,Female,2019,75.4
World,Male,2019,70.6
"Yemen, Rep.",Female,2019,68.6
"Yemen, Rep.",Total,2019,65.1
"Yemen, Rep.",Male,2019,61.8
Zambia,Female,2019,65.4
Zambia,Male,2019,60.1
Zambia,Total,2019,62.8
Zimbabwe,Total,2019,61.3
Zimbabwe,Male,2019,58.6
Zimbabwe,Female,2019,63.7
Afghanistan,Total,2020,62.6
Afghanistan,Male,2020,59.9
Afghanistan,Female,2020,65.4
Africa Eastern and Southern,Total,2020,63.3
Africa Eastern and Southern,Male,2020,60.8
Africa Eastern and Southern,Female,2020,65.8
Africa Western and Central,Total,2020,57.2
Africa Western and Central,Male,2020,56.1
Africa Western and Central,Female,2020,58.3
Albania,Female,2020,79.7
Albania,Male,2020,74.6
Albania,Total,2020,77.0
Algeria,Female,2020,75.9
Algeria,Total,2020,74.5
Algeria,Male,2020,73.1
American Samoa,Female,2020,79.2
American Samoa,Total,2020,75.5
American Samoa,Male,2020,71.6
Andorra,Total,2020,73.9
Andorra,Male,2020,71.7
Andorra,Female,2020,76.3
Angola,Male,2020,59.6
Angola,Total,2020,62.3
Angola,Female,2020,65.0
Antigua and Barbuda,Male,2020,76.1
Antigua and Barbuda,Female,2020,81.3
Antigua and Barbuda,Total,2020,78.8
Arab World,Male,2020,68.8
Arab World,Female,2020,73.0
Arab World,Total,2020,70.8
Argentina,Female,2020,79.3
Argentina,Male,2020,72.5
Argentina,Total,2020,75.9
Armenia,Total,2020,72.2
Armenia,Male,2020,67.1
Armenia,Female,2020,77.0
Aruba,Male,2020,72.8
Aruba,Female,2020,78.4
Aruba,Total,2020,75.7
Australia,Total,2020,83.2
Australia,Male,2020,81.2
Australia,Female,2020,85.3
Austria,Total,2020,81.2
Austria,Male,2020,78.9
Austria,Female,2020,83.6
Azerbaijan,Female,2020,71.0
Azerbaijan,Total,2020,66.9
Azerbaijan,Male,2020,63.0
"Bahamas, The",Female,2020,76.3
"Bahamas, The",Male,2020,69.1
"Bahamas, The",Total,2020,72.7
Bahrain,Female,2020,80.4
Bahrain,Total,2020,79.2
Bahrain,Male,2020,78.2
Bangladesh,Female,2020,74.0
Bangladesh,Male,2020,70.2
Bangladesh,Total,2020,72.0
Barbados,Male,2020,75.4
Barbados,Total,2020,77.4
Barbados,Female,2020,79.2
Belarus,Male,2020,67.3
Belarus,Female,2020,77.9
Belarus,Total,2020,72.5
Belgium,Total,2020,80.7
Belgium,Female,2020,83.0
Belgium,Male,2020,78.5
Belize,Male,2020,69.6
Belize,Female,2020,76.6
Belize,Total,2020,72.9
Benin,Total,2020,60.1
Benin,Female,2020,61.5
Benin,Male,2020,58.7
Bermuda,Male,2020,77.9
Bermuda,Total,2020,81.1
Bermuda,Female,2020,84.3
Bhutan,Female,2020,73.5
Bhutan,Total,2020,71.6
Bhutan,Male,2020,70.0
Bolivia,Male,2020,61.6
Bolivia,Female,2020,67.8
Bolivia,Total,2020,64.5
Bosnia and Herzegovina,Female,2020,78.4
Bosnia and Herzegovina,Male,2020,74.0
Bosnia and Herzegovina,Total,2020,76.2
Botswana,Total,2020,65.6
Botswana,Male,2020,63.1
Botswana,Female,2020,68.1
Brazil,Male,2020,70.7
Brazil,Total,2020,74.0
Brazil,Female,2020,77.4
British Virgin Islands,Female,2020,78.8
British Virgin Islands,Total,2020,75.8
British Virgin Islands,Male,2020,73.1
Brunei Darussalam,Female,2020,77.0
Brunei Darussalam,Male,2020,72.7
Brunei Darussalam,Total,2020,74.8
Bulgaria,Total,2020,73.7
Bulgaria,Female,2020,77.5
Bulgaria,Male,2020,70.0
Burkina Faso,Female,2020,61.6
Burkina Faso,Total,2020,59.7
Burkina Faso,Male,2020,57.8
Burundi,Male,2020,59.5
Burundi,Total,2020,61.6
Burundi,Female,2020,63.7
Cabo Verde,Total,2020,74.8
Cabo Verde,Male,2020,70.3
Cabo Verde,Female,2020,79.2
Cambodia,Male,2020,68.0
Cambodia,Female,2020,72.7
Cambodia,Total,2020,70.4
Cameroon,Male,2020,59.1
Cameroon,Female,2020,62.6
Cameroon,Total,2020,60.8
Canada,Total,2020,81.7
Canada,Female,2020,84.0
Canada,Male,2020,79.5
Caribbean small states,Total,2020,72.3
Caribbean small states,Male,2020,69.1
Caribbean small states,Female,2020,75.7
Cayman Islands,Male,2020,77.9
Cayman Islands,Total,2020,80.1
Cayman Islands,Female,2020,82.4
Central African Republic,Total,2020,54.6
Central African Republic,Female,2020,56.8
Central African Republic,Male,2020,52.6
Central Europe and the Baltics,Male,2020,72.4
Central Europe and the Baltics,Total,2020,76.1
Central Europe and the Baltics,Female,2020,80.0
Chad,Male,2020,51.2
Chad,Total,2020,52.8
Chad,Female,2020,54.4
Channel Islands,Male,2020,79.1
Channel Islands,Female,2020,83.4
Channel Islands,Total,2020,81.3
Chile,Total,2020,79.4
Chile,Male,2020,76.7
Chile,Female,2020,82.0
China,Total,2020,78.1
China,Female,2020,81.1
China,Male,2020,75.3
Colombia,Total,2020,74.8
Colombia,Female,2020,78.1
Colombia,Male,2020,71.5
Comoros,Total,2020,64.2
Comoros,Female,2020,66.6
Comoros,Male,2020,62.0
"Congo, Dem. Rep.",Female,2020,61.7
"Congo, Dem. Rep.",Male,2020,57.8
"Congo, Dem. Rep.",Total,2020,59.7
"Congo, Rep.",Female,2020,65.4
"Congo, Rep.",Total,2020,63.8
"Congo, Rep.",Male,2020,62.2
Costa Rica,Male,2020,76.8
Costa Rica,Female,2020,81.9
Costa Rica,Total,2020,79.3
Cote d'Ivoire,Male,2020,57.9
Cote d'Ivoire,Total,2020,59.0
Cote d'Ivoire,Female,2020,60.4
Croatia,Male,2020,74.7
Croatia,Total,2020,77.7
Croatia,Female,2020,80.9
Cuba,Male,2020,75.0
Cuba,Total,2020,77.6
Cuba,Female,2020,80.2
Curacao,Female,2020,81.3
Curacao,Male,2020,76.5
Curacao,Total,2020,78.8
Cyprus,Male,2020,79.3
Cyprus,Total,2020,81.4
Cyprus,Female,2020,83.4
Czechia,Total,2020,78.2
Czechia,Male,2020,75.2
Czechia,Female,2020,81.3
Denmark,Female,2020,83.6
Denmark,Total,2020,81.6
Denmark,Male,2020,79.7
Djibouti,Total,2020,62.7
Djibouti,Female,2020,65.5
Djibouti,Male,2020,60.1
Dominica,Female,2020,77.3
Dominica,Male,2020,70.4
Dominica,Total,2020,73.6
Dominican Republic,Total,2020,72.9
Dominican Republic,Male,2020,69.4
Dominican Republic,Female,2020,76.9
Early-demographic dividend,Female,2020,72.3
Early-demographic dividend,Total,2020,70.0
Early-demographic dividend,Male,2020,67.9
East Asia & Pacific,Male,2020,74.0
East Asia & Pacific,Female,2020,79.7
East Asia & Pacific,Total,2020,76.7
East Asia & Pacific (IDA & IBRD countries),Female,2020,78.9
East Asia & Pacific (IDA & IBRD countries),Total,2020,76.0
East Asia & Pacific (IDA & IBRD countries),Male,2020,73.2
East Asia & Pacific (excluding high income),Total,2020,75.9
East Asia & Pacific (excluding high income),Female,2020,78.8
East Asia & Pacific (excluding high income),Male,2020,73.2
Ecuador,Total,2020,72.2
Ecuador,Female,2020,76.1
Ecuador,Male,2020,68.8
"Egypt, Arab Rep.",Total,2020,71.0
"Egypt, Arab Rep.",Male,2020,68.7
"Egypt, Arab Rep.",Female,2020,73.4
El Salvador,Female,2020,75.4
El Salvador,Total,2020,71.1
El Salvador,Male,2020,66.4
Equatorial Guinea,Female,2020,62.9
Equatorial Guinea,Total,2020,60.7
Equatorial Guinea,Male,2020,58.8
Eritrea,Female,2020,69.3
Eritrea,Total,2020,67.1
Eritrea,Male,2020,64.9
Estonia,Total,2020,78.6
Estonia,Female,2020,83.0
Estonia,Male,2020,74.4
Eswatini,Female,2020,63.7
Eswatini,Male,2020,56.0
Eswatini,Total,2020,59.7
Ethiopia,Female,2020,68.4
Ethiopia,Total,2020,65.4
Ethiopia,Male,2020,62.5
Euro area,Female,2020,84.2
Euro area,Total,2020,81.5
Euro area,Male,2020,79.0
Europe & Central Asia,Total,2020,76.9
Europe & Central Asia,Male,2020,73.8
Europe & Central Asia,Female,2020,80.3
Europe & Central Asia (IDA & IBRD countries),Male,2020,68.8
Europe & Central Asia (IDA & IBRD countries),Female,2020,76.8
Europe & Central Asia (IDA & IBRD countries),Total,2020,72.7
Europe & Central Asia (excluding high income),Male,2020,69.2
Europe & Central Asia (excluding high income),Female,2020,76.3
Europe & Central Asia (excluding high income),Total,2020,72.7
European Union,Total,2020,80.5
European Union,Female,2020,83.3
European Union,Male,2020,77.7
Faroe Islands,Female,2020,85.1
Faroe Islands,Total,2020,82.9
Faroe Islands,Male,2020,80.8
Fiji,Female,2020,69.7
Fiji,Total,2020,67.9
Fiji,Male,2020,66.2
Finland,Female,2020,84.8
Finland,Total,2020,81.9
Finland,Male,2020,79.2
Fragile and conflict affected situations,Female,2020,64.0
Fragile and conflict affected situations,Male,2020,59.6
Fragile and conflict affected situations,Total,2020,61.7
France,Female,2020,85.3
France,Total,2020,82.2
France,Male,2020,79.2
French Polynesia,Male,2020,79.3
French Polynesia,Female,2020,85.8
French Polynesia,Total,2020,82.2
Gabon,Male,2020,64.3
Gabon,Total,2020,66.5
Gabon,Female,2020,69.1
"Gambia, The",Male,2020,61.0
"Gambia, The",Total,2020,62.6
"Gambia, The",Female,2020,64.2
Georgia,Male,2020,67.7
Georgia,Total,2020,72.8
Georgia,Female,2020,77.9
Germany,Female,2020,83.5
Germany,Total,2020,81.0
Germany,Male,2020,78.7
Ghana,Male,2020,61.9
Ghana,Female,2020,66.4
Ghana,Total,2020,64.1
Gibraltar,Female,2020,84.1
Gibraltar,Total,2020,82.2
Gibraltar,Male,2020,80.2
Greece,Female,2020,83.9
Greece,Male,2020,78.8
Greece,Total,2020,81.3
Greenland,Male,2020,69.7
Greenland,Female,2020,74.1
Greenland,Total,2020,71.9
Grenada,Male,2020,72.2
Grenada,Female,2020,77.9
Grenada,Total,2020,74.9
Guam,Total,2020,76.6
Guam,Male,2020,72.2
Guam,Female,2020,81.9
Guatemala,Male,2020,68.3
Guatemala,Female,2020,75.5
Guatemala,Total,2020,71.8
Guinea,Male,2020,58.1
Guinea,Total,2020,59.3
Guinea,Female,2020,60.4
Guinea-Bissau,Total,2020,60.0
Guinea-Bissau,Male,2020,57.6
Guinea-Bissau,Female,2020,62.3
Guyana,Female,2020,72.1
Guyana,Male,2020,65.1
Guyana,Total,2020,68.5
Haiti,Total,2020,64.1
Haiti,Male,2020,61.1
Haiti,Female,2020,67.1
Heavily indebted poor countries (HIPC),Male,2020,60.5
Heavily indebted poor countries (HIPC),Female,2020,65.0
Heavily indebted poor countries (HIPC),Total,2020,62.7
High income,Total,2020,79.1
High income,Male,2020,76.3
High income,Female,2020,82.2
Honduras,Male,2020,69.1
Honduras,Female,2020,74.0
Honduras,Total,2020,71.5
"Hong Kong SAR, China",Male,2020,83.4
"Hong Kong SAR, China",Female,2020,87.8
"Hong Kong SAR, China",Total,2020,85.5
Hungary,Total,2020,75.6
Hungary,Male,2020,72.3
Hungary,Female,2020,79.0
IBRD only,Total,2020,73.4
IBRD only,Male,2020,70.8
IBRD only,Female,2020,76.1
IDA & IBRD total,Male,2020,68.4
IDA & IBRD total,Total,2020,70.8
IDA & IBRD total,Female,2020,73.4
IDA blend,Total,2020,61.0
IDA blend,Female,2020,62.7
IDA blend,Male,2020,59.4
IDA only,Total,2020,65.1
IDA only,Male,2020,62.8
IDA only,Female,2020,67.4
IDA total,Total,2020,63.7
IDA total,Male,2020,61.6
IDA total,Female,2020,65.9
Iceland,Total,2020,83.1
Iceland,Female,2020,84.6
Iceland,Male,2020,81.6
India,Female,2020,71.8
India,Male,2020,68.6
India,Total,2020,70.2
Indonesia,Male,2020,66.7
Indonesia,Total,2020,68.8
Indonesia,Female,2020,71.0
"Iran, Islamic Rep.",Total,2020,74.8
"Iran, Islamic Rep.",Female,2020,77.8
"Iran, Islamic Rep.",Male,2020,72.1
Iraq,Male,2020,67.0
Iraq,Total,2020,69.1
Iraq,Female,2020,71.2
Ireland,Female,2020,84.4
Ireland,Male,2020,80.8
Ireland,Total,2020,82.6
Isle of Man,Total,2020,80.6
Isle of Man,Female,2020,82.5
Isle of Man,Male,2020,78.7
Israel,Male,2020,80.6
Israel,Total,2020,82.6
Israel,Female,2020,84.8
Italy,Total,2020,82.2
Italy,Male,2020,80.0
Italy,Female,2020,84.5
Jamaica,Total,2020,71.9
Jamaica,Female,2020,73.9
Jamaica,Male,2020,69.8
Japan,Total,2020,84.6
Japan,Female,2020,87.7
Japan,Male,2020,81.6
Jordan,Male,2020,73.0
Jordan,Total,2020,75.2
Jordan,Female,2020,77.8
Kazakhstan,Male,2020,67.1
Kazakhstan,Female,2020,75.5
Kazakhstan,Total,2020,71.4
Kenya,Total,2020,62.7
